Date,Actual,Forecasted
2011-07-25 00:00:00,308.33428955078125,274.50956766580435
2011-07-26 00:00:00,310.0976867675781,275.25480131852305
2011-07-27 00:00:00,302.47625732421875,275.6280009420992
2011-07-28 00:00:00,304.32928466796875,276.2930695771022
2011-07-29 00:00:00,300.71783447265625,276.42796667790645
2011-08-01 00:00:00,302.2520751953125,276.7887025805211
2011-08-02 00:00:00,295.0939025878906,277.204664989922
2011-08-03 00:00:00,299.4625549316406,277.25177323423827
2011-08-04 00:00:00,287.68170166015625,277.5992081547602
2011-08-05 00:00:00,288.4388732910156,277.4215466295908
2011-08-08 00:00:00,271.9905090332031,276.89729995707637
2011-08-09 00:00:00,285.6343688964844,277.03685536060146
2011-08-10 00:00:00,273.47991943359375,276.8177775127573
2011-08-11 00:00:00,280.01544189453125,276.90943414902966
2011-08-12 00:00:00,280.8323669433594,276.4894443999402
2011-08-15 00:00:00,277.5745849609375,275.3286634871792
2011-08-16 00:00:00,268.4936218261719,275.29057144972535
2011-08-17 00:00:00,265.57952880859375,274.918003838212
2011-08-18 00:00:00,251.49732971191406,274.87853901883625
2011-08-19 00:00:00,244.54339599609375,274.3583695219932
2011-08-22 00:00:00,248.1548614501953,273.0849261289849
2011-08-23 00:00:00,258.4412841796875,273.0762830384612
2011-08-24 00:00:00,260.6679382324219,272.7733785762067
2011-08-25 00:00:00,259.04901123046875,272.83934095209645
2011-08-26 00:00:00,262.4462890625,272.4665950317588
2011-08-29 00:00:00,268.5334777832031,271.85278956342086
2011-08-30 00:00:00,269.3404541015625,272.12824301499126
2011-08-31 00:00:00,269.469970703125,272.1380850555396
2011-09-01 00:00:00,265.2557678222656,272.5390480916076
2011-09-02 00:00:00,261.4400634765625,272.5194358580238
2011-09-06 00:00:00,260.1150207519531,273.64273445394264
2011-09-07 00:00:00,266.0179138183594,273.9959123152869
2011-09-08 00:00:00,266.4811706542969,274.71991121331564
2011-09-09 00:00:00,261.4450378417969,274.9899092755466
2011-09-12 00:00:00,264.0701904296875,276.1070197979209
2011-09-13 00:00:00,263.7713317871094,276.860649126861
2011-09-14 00:00:00,265.04156494140625,277.2734158421432
2011-09-15 00:00:00,270.2669677734375,278.00491033678907
2011-09-16 00:00:00,272.31927490234375,278.22000810149433
2011-09-19 00:00:00,272.3143005371094,278.85194084194103
2011-09-20 00:00:00,272.29437255859375,279.35221259310936
2011-09-21 00:00:00,268.59326171875,279.47038140209526
2011-09-22 00:00:00,259.35784912109375,279.87919956634056
2011-09-23 00:00:00,261.7738037109375,279.74631726397143
2011-09-26 00:00:00,264.951904296875,279.30237747751323
2011-09-27 00:00:00,268.6629943847656,279.46667982008125
2011-09-28 00:00:00,263.4325866699219,279.2761468939971
2011-09-29 00:00:00,262.7651062011719,279.41281266572264
2011-09-30 00:00:00,256.558349609375,279.05404572248574
2011-10-03 00:00:00,246.83480834960938,278.2739468630801
2011-10-04 00:00:00,250.0128936767578,278.45405448959417
2011-10-05 00:00:00,251.4076690673828,278.3489222708431
2011-10-06 00:00:00,256.39398193359375,278.6380788965186
2011-10-07 00:00:00,256.59820556640625,278.4992856536614
2011-10-10 00:00:00,267.58203125,278.7281219550552
2011-10-11 00:00:00,270.5758056640625,279.339464197533
2011-10-12 00:00:00,273.22589111328125,279.69744247913366
2011-10-13 00:00:00,278.4512939453125,280.47403023602715
2011-10-14 00:00:00,294.7352600097656,280.83078495513445
2011-10-17 00:00:00,290.1175537109375,282.4953350842091
2011-10-18 00:00:00,294.1524353027344,283.5344481226446
2011-10-19 00:00:00,289.2657470703125,284.268852492847
2011-10-20 00:00:00,290.7452087402344,285.37080810175166
2011-10-21 00:00:00,294.1424865722656,285.9783714310734
2011-10-24 00:00:00,297.0964050292969,287.93189821878747
2011-10-25 00:00:00,290.4911804199219,288.90436274502855
2011-10-26 00:00:00,292.0602722167969,289.47786329728126
2011-10-27 00:00:00,298.2171936035156,290.3387517802079
2011-10-28 00:00:00,298.949462890625,290.6137350511068
2011-10-31 00:00:00,295.2134704589844,291.1461361285859
2011-11-01 00:00:00,288.2445983886719,291.5375758005568
2011-11-02 00:00:00,291.31805419921875,291.4899579497691
2011-11-03 00:00:00,297.6343994140625,291.7084041978672
2011-11-04 00:00:00,296.9569396972656,291.3289651494647
2011-11-07 00:00:00,303.0291748046875,289.98620611718604
2011-11-08 00:00:00,305.02667236328125,289.823418881324
2011-11-09 00:00:00,299.35296630859375,289.2790732682907
2011-11-10 00:00:00,296.4289245605469,289.0634176384278
2011-11-11 00:00:00,303.03912353515625,288.3281346300463
2011-11-14 00:00:00,305.3554382324219,286.3468446324295
2011-11-15 00:00:00,307.1288146972656,286.1379719613054
2011-11-16 00:00:00,304.59332275390625,285.63612557589346
2011-11-17 00:00:00,299.3131103515625,285.53907511387024
2011-11-18 00:00:00,296.32928466796875,285.0036011311112
2011-11-21 00:00:00,289.38531494140625,284.05536057209747
2011-11-22 00:00:00,288.91705322265625,284.2813955612278
2011-11-23 00:00:00,283.99053955078125,284.2468153732422
2011-11-25 00:00:00,280.4488220214844,284.59452206402585
2011-11-28 00:00:00,292.99676513671875,285.0775094258597
2011-11-29 00:00:00,290.3765869140625,285.73457506054933
2011-11-30 00:00:00,298.57586669921875,286.0932685717718
2011-12-01 00:00:00,305.739013671875,286.8348984425884
2011-12-02 00:00:00,309.0216979980469,287.0978193019944
2011-12-05 00:00:00,311.6568298339844,288.18850160801924
2011-12-06 00:00:00,310.7203369140625,288.9514315680116
2011-12-07 00:00:00,310.53106689453125,289.365322097864
2011-12-08 00:00:00,306.874755859375,290.1232774213763
2011-12-09 00:00:00,312.5385437011719,290.35901319059735
2011-12-12 00:00:00,311.5273132324219,291.20843537711517
2011-12-13 00:00:00,311.6468811035156,291.86466099715403
2011-12-14 00:00:00,307.8809814453125,292.16534786541683
2011-12-15 00:00:00,308.6132507324219,292.81754382272806
2011-12-16 00:00:00,311.8112487792969,292.9534040881328
2011-12-19 00:00:00,309.75396728515625,293.6227528219516
2011-12-20 00:00:00,314.0080261230469,294.27376601549685
2011-12-21 00:00:00,311.74151611328125,294.5953293599294
2011-12-22 00:00:00,313.6742858886719,295.30036456161
2011-12-23 00:00:00,315.3878479003906,295.5123610844827
2011-12-27 00:00:00,318.9295654296875,297.3516752128393
2011-12-28 00:00:00,318.6556091308594,297.82892487564044
2011-12-29 00:00:00,320.00054931640625,298.69155177747376
2011-12-30 00:00:00,321.7440185546875,299.0459673842075
2012-01-03 00:00:00,331.46258544921875,301.2320650559977
2012-01-04 00:00:00,332.8922424316406,301.7071539769777
2012-01-05 00:00:00,328.2745361328125,302.52765200983714
2012-01-06 00:00:00,323.79632568359375,302.7857299347508
2012-01-09 00:00:00,310.0677795410156,303.5457180839928
2012-01-10 00:00:00,310.4065246582031,304.11354951298415
2012-01-11 00:00:00,311.8112487792969,304.2635993954535
2012-01-12 00:00:00,313.6443786621094,304.726858368677
2012-01-13 00:00:00,311.32806396484375,304.59535216727136
2012-01-17 00:00:00,313.1163635253906,304.24984691173705
2012-01-18 00:00:00,315.2732849121094,303.9961069445126
2012-01-19 00:00:00,318.5908508300781,304.078637212061
2012-01-20 00:00:00,291.90087890625,303.59940507951404
2012-01-23 00:00:00,291.666748046875,302.3233775487196
2012-01-24 00:00:00,289.3803405761719,302.314810843408
2012-01-25 00:00:00,283.68170166015625,301.96247057097713
2012-01-26 00:00:00,282.9892883300781,302.0022708525704
2012-01-27 00:00:00,288.9071044921875,301.5417462783219
2012-01-30 00:00:00,287.7663879394531,300.6387480614492
2012-01-31 00:00:00,288.97186279296875,300.8426678539253
2012-02-01 00:00:00,289.33050537109375,300.73926452723794
2012-02-02 00:00:00,291.4625244140625,301.053571935859
2012-02-03 00:00:00,297.05157470703125,300.88787238770493
2012-02-06 00:00:00,303.4077453613281,300.89191488188294
2012-02-07 00:00:00,302.2520751953125,301.37829230960944
2012-02-08 00:00:00,303.7863464355469,301.5336223899865
2012-02-09 00:00:00,304.58831787109375,302.0776131246823
2012-02-10 00:00:00,301.8236999511719,302.10371495712315
2012-02-13 00:00:00,304.9569396972656,302.42449382315493
2012-02-14 00:00:00,303.74151611328125,302.92492204166115
2012-02-15 00:00:00,301.64935302734375,303.0455140426995
2012-02-16 00:00:00,302.1275634765625,303.5115880738106
2012-02-17 00:00:00,301.1910705566406,303.4156133775342
2012-02-21 00:00:00,305.85357666015625,303.44312560420207
2012-02-22 00:00:00,302.83489990234375,303.3222936199249
2012-02-23 00:00:00,301.9233093261719,303.5453627507939
2012-02-24 00:00:00,303.8112487792969,303.21248815249163
2012-02-27 00:00:00,303.517333984375,302.3723478883575
2012-02-28 00:00:00,308.0403747558594,302.49974257945456
2012-02-29 00:00:00,307.97064208984375,302.27515203715666
2012-03-01 00:00:00,310.03790283203125,302.4336200704012
2012-03-02 00:00:00,309.4650573730469,302.08040535865956
2012-03-05 00:00:00,305.9781188964844,301.43011231460287
2012-03-06 00:00:00,301.3504638671875,301.6961748550875
2012-03-07 00:00:00,302.26702880859375,301.64299390018897
2012-03-08 00:00:00,302.4364013671875,301.99839839490573
2012-03-09 00:00:00,299.0042724609375,301.8627273085013
2012-03-12 00:00:00,301.4450988769531,301.910679895412
2012-03-13 00:00:00,307.7365417480469,302.40083536306855
2012-03-14 00:00:00,306.8448791503906,302.5542035374226
2012-03-15 00:00:00,309.4052734375,303.0937857849329
2012-03-16 00:00:00,311.35296630859375,303.1107260425469
2012-03-19 00:00:00,315.8062744140625,303.39228681253337
2012-03-20 00:00:00,315.56219482421875,303.8777918225854
2012-03-21 00:00:00,318.7950744628906,303.9808951874021
2012-03-22 00:00:00,321.8187561035156,304.4291125788433
2012-03-23 00:00:00,320.09521484375,304.31200909488683
2012-03-26 00:00:00,323.4526062011719,303.9953547724381
